Time,S_H1,S_H2,S_H3,S_H4,S_A,E_H1,E_H2,E_H3,E_H4,E_A,I1_H1,I1_H2,I1_H3,I1_H4,I1_A,I2_H1,I2_H2,I2_H3,I2_H4,I2_A,R_H1,R_H2,R_H3,R_H4,R_A,P_V,S_V,G_V,E1_V,E2_V,E3_V,I_V
2019.6,3695.70936576385,0,0,80.54871046468,0,1704.11755421259,0,0,216.65298709855,0,60618.0211788433,0,0,7695.95181130772,0,25545.7259543149,0,0,3183.06105779831,0,21633.0945385325,0,0,2832.55963866369,0,137387.305985073,10513.2619972347,107869.463831963,2005.15369030628,1550.11835166165,1198.01644720879,4074.46192853446
2019.60273972603,3693.70936576385,0,0,89.54871046468,0,1695.11755421259,0,0,213.65298709855,0,60632.0211788433,0,0,7699.95181130772,0,25526.7259543149,0,0,3176.06105779831,0,21649.0945385325,0,0,2829.55963866369,0,137387.305159636,10513.2619451374,107869.915966822,2004.86124376261,1550.02250216859,1197.98747621995,4074.42486587691
2019.60547945205,3686.70936576385,0,0,75.54871046468,0,1703.11755421259,0,0,223.65298709855,0,60635.0211788433,0,0,7695.95181130772,0,25525.7259543149,0,0,3170.06105779831,0,21646.0945385325,0,0,2843.55963866369,0,137387.304269204,10513.2618888609,107870.457676372,2004.50594842618,1549.90810208579,1197.95205967895,4074.38566917212
2019.60821917808,3712.70936576385,0,0,82.54871046468,0,1688.11755421259,0,0,218.65298709855,0,60651.0211788433,0,0,7694.95181130772,0,25503.7259543149,0,0,3170.06105779831,0,21641.0945385325,0,0,2842.55963866369,0,137387.303297291,10513.2618279578,107871.003638914,2004.176421901,1549.77449395327,1197.909107182,4074.34370118283
2019.61095890411,3684.70936576385,0,0,76.54871046468,0,1696.11755421259,0,0,219.65298709855,0,60664.0211788433,0,0,7698.95181130772,0,25518.7259543149,0,0,3170.06105779831,0,21633.0945385325,0,0,2843.55963866369,0,137387.302273013,10513.2617623017,107871.443434836,2003.97674483043,1549.63024604104,1197.85804724175,4074.29825303554
2019.61369863014,3679.70936576385,0,0,78.54871046468,0,1701.11755421259,0,0,218.65298709855,0,60636.0211788433,0,0,7700.95181130772,0,25524.7259543149,0,0,3168.06105779831,0,21655.0945385325,0,0,2842.55963866369,0,137387.301270476,10513.2616930438,107871.906710196,2003.76683577076,1549.48437677707,1197.79944619224,4074.24862927379
2019.61643835616,3713.70936576385,0,0,84.54871046468,0,1685.11755421259,0,0,214.65298709855,0,60641.0211788433,0,0,7698.95181130772,0,25523.7259543149,0,0,3173.06105779831,0,21633.0945385325,0,0,2837.55963866369,0,137387.300283861,10513.2616217143,107872.317197009,2003.62165114416,1549.33872913263,1197.73410440913,4074.19423778129
2019.61917808219,3716.70936576385,0,0,78.54871046468,0,1690.11755421259,0,0,222.65298709855,0,60646.0211788433,0,0,7704.95181130772,0,25505.7259543149,0,0,3166.06105779831,0,21638.0945385325,0,0,2836.55963866369,0,137387.299344058,10513.2615496997,107872.747642627,2003.46346395007,1549.19682699677,1197.66312470134,4074.13459321209
2019.62191780822,3752.70936576385,0,0,73.54871046468,0,1654.11755421259,0,0,221.65298709855,0,60669.0211788433,0,0,7707.95181130772,0,25512.7259543149,0,0,3175.06105779831,0,21608.0945385325,0,0,2830.55963866369,0,137387.298439171,10513.2614781505,107872.986739431,2003.49929293258,1549.06420822623,1197.58764744867,4074.06934534637
2019.62465753425,3733.70936576385,0,0,72.54871046468,0,1665.11755421259,0,0,225.65298709855,0,60675.0211788433,0,0,7700.95181130772,0,25513.7259543149,0,0,3181.06105779831,0,21609.0945385325,0,0,2828.55963866369,0,137387.297658136,10513.2614088475,107873.217496031,2003.53128860523,1548.95158761187,1197.50983458863,4073.99830305099
2019.62739726027,3742.70936576385,0,0,75.54871046468,0,1639.11755421259,0,0,221.65298709855,0,60689.0211788433,0,0,7708.95181130772,0,25515.7259543149,0,0,3187.06105779831,0,21610.0945385325,0,0,2815.55963866369,0,137387.296979265,10513.2613437212,107873.265085568,2003.73060566221,1548.86209221127,1197.43188381694,4073.92151940721
