R0,r,k1,k2,k3,k_A,f_A,b_eta_H0,b_gamma_H0,specificity,b_specificity,u,eta_H_amp,gamma_H_amp,d_steep,d_change,eta_H_lag,disp_act,disp_pass,eta_H,gamma_H,Location,f_H,mu_H,sigma_H,phi_H,omega_H,mu_A,sigma_A,eta_A,gamma_A,phi_A,omega_A,B_V,xi_V,k_V,p_survive,alpha,mu_V,p_V,epsilon,sigma_V,relprob,PopGrowth,SensitivityMSF,Sensitivity,ScreeningCapacity,ScreeningBeforeData,Compliance,VC,VCstart,TargetFreq,TrapCycle,TargetDie,year_spec_100pct,NegLogLikelihood,PostID
1.0677333232282,5.55740106184217,0.891822634891368,0,0,1,0,0,0.986686600550194,0.999273284063349,1,0.308634816612268,1.62359859227719,0.525951416245494,1.08574668440763,2006.63338532045,0,0.0004,2.8e-05,0.000161453383601856,0.00201554114162947,Kwamouth,0.09,5.4795e-05,0.0833,0.0019,0.006,0.0014,0.0083,0,0,0,0,0.0505,0.037037037037037,111.09,0.75,0.333,0.03,0.065,0.05,0.034,1,1.03,0,0.91,0.8,2,1,80,0,2,365,0,2018,184.29127378871,1197
