,name,LowerSens,UpperSens,MeanSens,LowerSpec,UpperSpec,MeanSpec,Algs
0,RDT1_SD+CTC+CATT_16_Dilution,0.75520770031104,0.903683940384,0.83365134592,0.99870763256609,0.998972208067352,0.998839917083788,Checce
0,RDT1_SD+CTC+MaECT+CATT_16_Dilution,0.781575272577044,0.930261292290336,0.85970556890752,0.998707554278023,0.99897210844759,0.998839828130941,Checce
0,RDT1_SD+CTC+MaECT_bc+CATT_16_Dilution,0.790045088668305,0.929915007574944,0.86444886047872,0.998707554278023,0.99897210844759,0.998839828130941,Checce
0,RDT1_SD+CTC+QBC+CATT_16_Dilution,0.781575272577044,0.930261292290336,0.85970556890752,0.998707554278023,0.99897210844759,0.998839828130941,Checce
0,RDT1_SD+MaECT+CATT_16_Dilution,0.77167271955584,0.926064557643,0.85006228774,0.99870763256609,0.998972208067352,0.998839917083788,Checce
0,RDT1_SD+MaECT+MaECT_bc+CATT_16_Dilution,0.791543405419581,0.931951643745513,0.86594225618434,0.998707554278023,0.99897210844759,0.998839828130941,Checce
0,RDT1_SD+MaECT+QBC+CATT_16_Dilution,0.786712358581422,0.932029361053797,0.86349649646794,0.998707554278023,0.99897210844759,0.998839828130941,Checce
0,RDT1_SD+MaECT_bc+CATT_16_Dilution,0.78715684403712,0.925080794247,0.86064999214,0.99870763256609,0.998972208067352,0.998839917083788,Checce
0,RDT1_SD+MaECT_bc+QBC+CATT_16_Dilution,0.791543405419581,0.931951643745513,0.86594225618434,0.998707554278023,0.99897210844759,0.998839828130941,Checce
0,RDT1_SD+QBC+CATT_16_Dilution,0.77167271955584,0.926064557643,0.85006228774,0.99870763256609,0.998972208067352,0.998839917083788,Checce
0,CATT_wb+CTC+MaECT+CATT_8_Dilution,0.424418433919964,0.768813043461478,0.580827220778189,0.999864143461861,0.999864221290468,0.999864182376164,CURRENT
