0.015558,0.015558,0.014424,0.014126,0.013864,0.013401,0.013123,0.012671,0.01226,0.011751,0.011299,0.01019,0.010162,0.010528,0.010298,0.0098924,0.0099469,0.0097714,0.0091325,0.0091947,0.0090499,0.0088886,0.0084303,0.0077617,0.0070927,0.006547,0.0060421,0.0055826,0.005166,0.0047851,0.00444,0.0041292,0.0038432,0.0035805,0.003339,0.0031167,0.0029121,0.0027232,0.0025482,0.0023861,0.0022358,0.0020961,0.0019663,0.0018454,0.0017328,0.0016278,0.0015297,0.0014382,0.0013526,0.0012725
0.01682,0.01682,0.014195,0.012377,0.011393,0.011219,0.010494,0.0099446,0.0090844,0.0086654,0.008087,0.0074089,0.0068242,0.0066926,0.0064925,0.0064907,0.0064291,0.005929,0.00574,0.005571,0.0054177,0.005275,0.0051175,0.0046663,0.0041777,0.0037151,0.0032986,0.002929,0.0026014,0.0023124,0.002059,0.0018355,0.0016377,0.0014622,0.0013065,0.0011681,0.0010451,0.00093549,0.00083778,0.00075056,0.00067267,0.00060307,0.00054084,0.00048515,0.0004353,0.00039065,0.00035065,0.0003148,0.00028266,0.00025383
0.0070469,0.0070469,0.0064553,0.0062623,0.0061917,0.0057228,0.0053376,0.0050418,0.0047629,0.0041751,0.0038942,0.0038845,0.003495,0.0033101,0.0031299,0.0028479,0.0026533,0.0024644,0.002051,0.0018916,0.0017311,0.0015728,0.001514,0.0014482,0.0013792,0.0013193,0.0012603,0.0012031,0.0011481,0.0010955,0.0010454,0.00099814,0.00095287,0.00090959,0.00086828,0.00082889,0.00079135,0.00075557,0.00072139,0.00068878,0.00065766,0.00062796,0.00059963,0.00057259,0.00054678,0.00052215,0.00049863,0.00047619,0.00045477,0.00043431
0.015558,0.015558,0.014424,0.014126,0.013864,0.013401,0.013123,0.012671,0.01226,0.011751,0.011299,0.01019,0.010162,0.010528,0.010298,0.0098924,0.0099469,0.0097714,0.0091325,0.0091947,0.0090499,0.0088886,0.008063,0.0070855,0.0061755,0.0054633,0.0048311,0.0042778,0.0037947,0.0033693,0.0029977,0.0026745,0.0023877,0.0021337,0.0019084,0.0017084,0.0015308,0.0013727,0.0012316,0.0011055,0.00099288,0.00089212,0.00080191,0.00072108,0.00064859,0.00058355,0.00052517,0.00047274,0.00042563,0.00038329
0.01682,0.01682,0.014195,0.012377,0.011393,0.011219,0.010494,0.0099446,0.0090844,0.0086654,0.008087,0.0074089,0.0068242,0.0066926,0.0064925,0.0064907,0.0064291,0.005929,0.00574,0.005571,0.0054177,0.005275,0.0047725,0.0040471,0.0033773,0.0028024,0.0023234,0.0019268,0.0015981,0.0013265,0.0011033,0.00091861,0.00076543,0.00063812,0.00053223,0.00044414,0.00037081,0.00030969,0.00025871,0.00021616,0.00018065,0.000151,0.00012623,0.00010553,8.8238e-05,7.3784e-05,6.1701e-05,5.16e-05,4.3155e-05,3.6093e-05
0.0070469,0.0070469,0.0064553,0.0062623,0.0061917,0.0057228,0.0053376,0.0050418,0.0047629,0.0041751,0.0038942,0.0038845,0.003495,0.0033101,0.0031299,0.0028479,0.0026533,0.0024644,0.002051,0.0018916,0.0017311,0.0015728,0.0014843,0.0013908,0.0012963,0.0012161,0.001139,0.0010657,0.00099673,0.00093198,0.00087163,0.00081584,0.00076341,0.00071427,0.0006683,0.00062532,0.00058517,0.00054765,0.00051252,0.00047965,0.0004489,0.00042013,0.00039323,0.00036806,0.0003445,0.00032246,0.00030183,0.00028253,0.00026447,0.00024756
0.015558,0.015558,0.014424,0.014126,0.013864,0.013401,0.013123,0.012671,0.01226,0.011751,0.011299,0.01019,0.010162,0.010528,0.010298,0.0098924,0.0099469,0.0097714,0.0091325,0.0091947,0.0090499,0.0088886,0.0075731,0.0062301,0.0050762,0.004227,0.0035155,0.0029273,0.0024418,0.0020379,0.0017044,0.0014302,0.0012003,0.001008,0.00084701,0.00071219,0.00059927,0.00050455,0.00042488,0.0003579,0.00030155,0.00025414,0.00021423,0.00018061,0.00015229,0.00012842,0.0001083,9.1343e-05,7.7046e-05,6.499e-05
0.01682,0.01682,0.014195,0.012377,0.011393,0.011219,0.010494,0.0099446,0.0090844,0.0086654,0.008087,0.0074089,0.0068242,0.0066926,0.0064925,0.0064907,0.0064291,0.005929,0.00574,0.005571,0.0054177,0.005275,0.0043124,0.0032891,0.0024767,0.0018567,0.0013916,0.0010433,0.00078178,0.00058606,0.00044028,0.00033106,0.00024904,0.00018737,0.00014099,0.00010612,7.9903e-05,6.017e-05,4.5312e-05,3.4125e-05,2.5701e-05,1.9357e-05,1.4581e-05,1.0983e-05,8.2725e-06,6.2313e-06,4.6938e-06,3.5356e-06,2.6633e-06,2.0062e-06
0.0070469,0.0070469,0.0064553,0.0062623,0.0061917,0.0057228,0.0053376,0.0050418,0.0047629,0.0041751,0.0038942,0.0038845,0.003495,0.0033101,0.0031299,0.0028479,0.0026533,0.0024644,0.002051,0.0018916,0.0017311,0.0015728,0.0014447,0.0013161,0.001191,0.0010881,0.0009919,0.00090299,0.00082163,0.00074732,0.00067993,0.00061931,0.00056387,0.0005133,0.00046727,0.00042538,0.00038731,0.00035268,0.00032113,0.00029241,0.00026626,0.00024245,0.00022079,0.00020106,0.0001831,0.00016674,0.00015185,0.00013829,0.00012594,0.0001147
0.015558,0.015558,0.014424,0.014126,0.013864,0.013401,0.013123,0.012671,0.01226,0.011751,0.011299,0.01019,0.010162,0.010528,0.010298,0.0098924,0.0099469,0.0097714,0.0091325,0.0091947,0.0090499,0.0088886,0.0072054,0.0056235,0.0043406,0.0034431,0.0027252,0.0021589,0.0017129,0.001359,0.0010805,0.00086216,0.00068776,0.0005488,0.00043811,0.00034988,0.00027959,0.00022353,0.0001787,0.00014289,0.00011427,9.1394e-05,7.3107e-05,5.8484e-05,4.6786e-05,3.743e-05,2.9947e-05,2.396e-05,1.9171e-05,1.5339e-05
