0.015558,0.015558,0.014719,0.014482,0.014278,0.013921,0.013702,0.013347,0.01302,0.012611,0.012241,0.011331,0.011281,0.01159,0.011412,0.011081,0.011127,0.010987,0.010454,0.0105,0.010432,0.010345,0.010257,0.010173,0.010093,0.010017,0.0099446,0.0098759,0.0098104,0.009748,0.0096885,0.0096318,0.0095776,0.0095259,0.0094764,0.0094292,0.0093841,0.0093409,0.0092995,0.00926,0.0092221,0.0091858,0.0091511,0.0091178,0.0090858,0.0090552,0.0090258,0.0089976,0.0089706,0.0089446,71272
0.015558,0.015558,0.014719,0.014482,0.014278,0.013921,0.013702,0.013347,0.01302,0.012611,0.012241,0.011331,0.011281,0.01159,0.011412,0.011081,0.011127,0.010987,0.010454,0.010373,0.010647,0.01048,0.010414,0.010418,0.010572,0.010481,0.010374,0.010372,0.010257,0.01018,0.0099583,0.010212,0.010095,0.0096156,0.0099536,0.0098377,0.0098664,0.0093982,0.0097357,0.009482,0.0097319,0.0092275,0.0095585,0.0094608,0.0094147,0.0090194,0.0093627,0.009134,0.0091823,0.0091586,71272
0.015558,0.015558,0.014719,0.014482,0.014278,0.013921,0.013702,0.013347,0.01302,0.012611,0.012241,0.011331,0.011281,0.01159,0.011412,0.011081,0.011127,0.010987,0.010454,0.0105,0.010383,0.01025,0.010139,0.010003,0.0098672,0.0097892,0.0096913,0.0095958,0.0095054,0.0094171,0.0093355,0.0092617,0.0091878,0.0091172,0.0090498,0.0089856,0.0089247,0.0088665,0.0088105,0.0087569,0.0087056,0.0086565,0.0086095,0.0085644,0.0085211,0.0084796,0.0084397,0.0084015,0.0083648,0.0083295,71272
0.01682,0.01682,0.014879,0.013415,0.012553,0.012366,0.011749,0.011264,0.010511,0.010112,0.0095822,0.0089505,0.0083816,0.0082283,0.0080367,0.0080351,0.0079883,0.0075318,0.0073417,0.0071779,0.007013,0.006854,0.0067009,0.0065568,0.0064205,0.0062913,0.0061688,0.0060524,0.0059417,0.0058363,0.0057357,0.0056398,0.0055481,0.0054604,0.0053764,0.005296,0.0052189,0.0051449,0.0050739,0.0050056,0.0049399,0.0048767,0.0048158,0.0047572,0.0047006,0.0046461,0.0045934,0.0045425,0.0044933,0.0044458,65280
0.01682,0.01682,0.014879,0.013415,0.012553,0.012366,0.011749,0.011264,0.010511,0.010112,0.0095822,0.0089505,0.0083816,0.0082283,0.0080367,0.0080351,0.0079883,0.0075318,0.0073417,0.0071057,0.0069045,0.0066812,0.0064897,0.0064013,0.0064701,0.0064509,0.0061252,0.0060064,0.0060685,0.0060105,0.0059942,0.0059112,0.0056358,0.0055028,0.0053587,0.0052722,0.0051816,0.00524,0.0050524,0.0049961,0.0049316,0.0049717,0.0049659,0.0049443,0.0048106,0.0048296,0.0046513,0.0045381,0.0046136,0.0044939,65280
0.01682,0.01682,0.014879,0.013415,0.012553,0.012366,0.011749,0.011264,0.010511,0.010112,0.0095822,0.0089505,0.0083816,0.0082283,0.0080367,0.0080351,0.0079883,0.0075318,0.0073417,0.0071779,0.0070319,0.0068973,0.0067422,0.0065725,0.0064418,0.0063192,0.0062016,0.0060874,0.0059754,0.0058688,0.0057706,0.0056765,0.005586,0.0054989,0.0054155,0.0053358,0.0052597,0.0051865,0.0051161,0.0050484,0.0049833,0.0049207,0.0048605,0.0048024,0.0047463,0.0046923,0.0046401,0.0045897,0.004541,0.0044939,65280
0.0070469,0.0070469,0.0066095,0.0064629,0.0064088,0.0060497,0.005748,0.0055118,0.0052858,0.0048028,0.0045627,0.0045539,0.0042162,0.0040511,0.0038881,0.0036292,0.0034459,0.0032647,0.0028598,0.0026946,0.0025357,0.0023849,0.0022422,0.0021081,0.001982,0.0018637,0.0017526,0.0016483,0.0015503,0.0014583,0.0013719,0.0012907,0.0012144,0.0011427,0.0010753,0.0010119,0.00095232,0.00089631,0.00084363,0.00079409,0.00074749,0.00070365,0.00066242,0.00062362,0.00058712,0.00055278,0.00052046,0.00049004,0.00046142,0.00043447,17307
0.0070469,0.0070469,0.0066095,0.0064629,0.0064088,0.0060497,0.005748,0.0055118,0.0052858,0.0048028,0.0045627,0.0045539,0.0042162,0.0040511,0.0038881,0.0036292,0.0034459,0.0032647,0.0028598,0.002761,0.0024227,0.0021339,0.0020398,0.0019689,0.0018954,0.0017732,0.0016831,0.0016213,0.0015608,0.001501,0.0014262,0.0013528,0.0012865,0.0012045,0.0011465,0.0011041,0.0010477,0.0010087,0.00095698,0.00092133,0.00086236,0.0008209,0.00077957,0.00075147,0.00065913,0.00062806,0.00058945,0.00055311,0.00051896,0.00050059,17307
0.0070469,0.0070469,0.0066095,0.0064629,0.0064088,0.0060497,0.005748,0.0055118,0.0052858,0.0048028,0.0045627,0.0045539,0.0042162,0.0040511,0.0038881,0.0036292,0.0034459,0.0032647,0.0028598,0.0026946,0.0025253,0.0023546,0.0021935,0.0020365,0.0018839,0.0017582,0.0016382,0.0015249,0.001419,0.0013201,0.0012286,0.0011445,0.0010658,0.00099238,0.00092408,0.00086055,0.0008015,0.0007466,0.00069543,0.00064779,0.00060345,0.00056217,0.00052374,0.00048796,0.00045463,0.00042359,0.00039468,0.00036776,0.00034268,0.00031932,17307
0.015558,0.015558,0.014719,0.014482,0.014278,0.013921,0.013702,0.013347,0.01302,0.012611,0.012241,0.011331,0.011281,0.01159,0.011412,0.011081,0.011127,0.010987,0.010454,0.0105,0.010432,0.010345,0.010257,0.010172,0.010093,0.010017,0.0099444,0.0098756,0.0098101,0.0097477,0.0096882,0.0096314,0.0095772,0.0095255,0.009476,0.0094288,0.0093836,0.0093404,0.0092991,0.0092595,0.0092216,0.0091853,0.0091505,0.0091172,0.0090853,0.0090546,0.0090252,0.008997,0.00897,0.008944,71272
0.015558,0.015558,0.014719,0.014482,0.014278,0.013921,0.013702,0.013347,0.01302,0.012611,0.012241,0.011331,0.011281,0.01159,0.011412,0.011081,0.011127,0.010987,0.010454,0.010526,0.010474,0.010496,0.010221,0.010203,0.010241,0.0099838,0.0095977,0.0093496,0.0095663,0.0096184,0.0096351,0.0095839,0.0095556,0.009359,0.0094081,0.0090156,0.0091597,0.0091834,0.0091821,0.0091762,0.0090029,0.0090637,0.0086984,0.0086956,0.0087915,0.0084523,0.0082675,0.0083008,0.0085955,0.0085586,71272
0.015558,0.015558,0.014719,0.014482,0.014278,0.013921,0.013702,0.013347,0.01302,0.012611,0.012241,0.011331,0.011281,0.01159,0.011412,0.011081,0.011127,0.010987,0.010454,0.0105,0.010383,0.01025,0.010139,0.010003,0.009867,0.009789,0.0096911,0.0095955,0.0095051,0.0094168,0.0093352,0.0092613,0.0091874,0.0091167,0.0090494,0.0089851,0.0089242,0.008866,0.00881,0.0087563,0.008705,0.0086559,0.0086089,0.0085638,0.0085205,0.008479,0.0084391,0.0084008,0.0083641,0.0083288,71272
