0.015558,0.015558,0.014719,0.014482,0.014278,0.013921,0.013702,0.013347,0.01302,0.012611,0.012241,0.011331,0.011281,0.01159,0.011412,0.011081,0.011127,0.010987,0.010454,0.0105,0.010383,0.01025,0.01014,0.010004,0.0098682,0.0097903,0.0096926,0.0095973,0.009507,0.0094189,0.0093374,0.0092637,0.00919,0.0091195,0.0090522,0.0089881,0.0089273,0.0088693,0.0088133,0.0087598,0.0087086,0.0086596,0.0086127,0.0085677,0.0085244,0.008483,0.0084432,0.008405,0.0083684,0.0083331,0
0.01682,0.01682,0.014879,0.013415,0.012553,0.012366,0.011749,0.011264,0.010511,0.010112,0.0095822,0.0089505,0.0083816,0.0082283,0.0080367,0.0080351,0.0079883,0.0075318,0.0073417,0.0071779,0.0070319,0.0068973,0.0067429,0.0065736,0.0064432,0.0063207,0.0062034,0.0060893,0.0059775,0.005871,0.0057729,0.0056789,0.0055885,0.0055016,0.0054182,0.0053386,0.0052626,0.0051895,0.0051192,0.0050516,0.0049866,0.0049241,0.0048639,0.0048059,0.0047499,0.0046959,0.0046437,0.0045934,0.0045447,0.0044977,0
0.0070469,0.0070469,0.0066095,0.0064629,0.0064088,0.0060497,0.005748,0.0055118,0.0052858,0.0048028,0.0045627,0.0045539,0.0042162,0.0040511,0.0038881,0.0036292,0.0034459,0.0032647,0.0028598,0.0026946,0.0025253,0.0023546,0.0021937,0.0020367,0.0018843,0.0017587,0.0016387,0.0015254,0.0014196,0.0013208,0.0012293,0.0011452,0.0010665,0.00099314,0.00092484,0.00086131,0.00080226,0.00074735,0.00069618,0.00064853,0.00060417,0.00056287,0.00052443,0.00048863,0.00045528,0.00042423,0.0003953,0.00036836,0.00034326,0.00031988,0
0.015558,0.015558,0.014719,0.014482,0.014278,0.013921,0.013702,0.013347,0.01302,0.012611,0.012241,0.011331,0.011281,0.01159,0.011412,0.011081,0.011127,0.010987,0.010454,0.0105,0.010383,0.01025,0.010139,0.010003,0.0098672,0.0097892,0.0096913,0.0095958,0.0095054,0.0094171,0.0093355,0.0092617,0.0091878,0.0091172,0.0090498,0.0089856,0.0089247,0.0088665,0.0088105,0.0087569,0.0087056,0.0086565,0.0086095,0.0085644,0.0085211,0.0084796,0.0084397,0.0084015,0.0083648,0.0083295,0
0.01682,0.01682,0.014879,0.013415,0.012553,0.012366,0.011749,0.011264,0.010511,0.010112,0.0095822,0.0089505,0.0083816,0.0082283,0.0080367,0.0080351,0.0079883,0.0075318,0.0073417,0.0071779,0.0070319,0.0068973,0.0067422,0.0065725,0.0064418,0.0063192,0.0062016,0.0060874,0.0059754,0.0058688,0.0057706,0.0056765,0.005586,0.0054989,0.0054155,0.0053358,0.0052597,0.0051865,0.0051161,0.0050484,0.0049833,0.0049207,0.0048605,0.0048024,0.0047463,0.0046923,0.0046401,0.0045897,0.004541,0.0044939,0
0.0070469,0.0070469,0.0066095,0.0064629,0.0064088,0.0060497,0.005748,0.0055118,0.0052858,0.0048028,0.0045627,0.0045539,0.0042162,0.0040511,0.0038881,0.0036292,0.0034459,0.0032647,0.0028598,0.0026946,0.0025253,0.0023546,0.0021935,0.0020365,0.0018839,0.0017582,0.0016382,0.0015249,0.001419,0.0013201,0.0012286,0.0011445,0.0010658,0.00099238,0.00092408,0.00086055,0.0008015,0.0007466,0.00069543,0.00064779,0.00060345,0.00056217,0.00052374,0.00048796,0.00045463,0.00042359,0.00039468,0.00036776,0.00034268,0.00031932,0
0.015558,0.015558,0.014719,0.014482,0.014278,0.013921,0.013702,0.013347,0.01302,0.012611,0.012241,0.011331,0.011281,0.01159,0.011412,0.011081,0.011127,0.010987,0.010454,0.0105,0.010383,0.01025,0.010139,0.010003,0.009867,0.009789,0.0096911,0.0095955,0.0095051,0.0094168,0.0093352,0.0092613,0.0091874,0.0091167,0.0090494,0.0089851,0.0089242,0.008866,0.00881,0.0087563,0.008705,0.0086559,0.0086089,0.0085638,0.0085205,0.008479,0.0084391,0.0084008,0.0083641,0.0083288,0
0.01682,0.01682,0.014879,0.013415,0.012553,0.012366,0.011749,0.011264,0.010511,0.010112,0.0095822,0.0089505,0.0083816,0.0082283,0.0080367,0.0080351,0.0079883,0.0075318,0.0073417,0.0071779,0.0070319,0.0068973,0.006742,0.0065723,0.0064416,0.0063189,0.0062013,0.0060871,0.005975,0.0058684,0.0057702,0.005676,0.0055855,0.0054985,0.005415,0.0053352,0.0052591,0.0051859,0.0051155,0.0050478,0.0049827,0.0049201,0.0048599,0.0048017,0.0047457,0.0046916,0.0046394,0.004589,0.0045403,0.0044932,0
0.0070469,0.0070469,0.0066095,0.0064629,0.0064088,0.0060497,0.005748,0.0055118,0.0052858,0.0048028,0.0045627,0.0045539,0.0042162,0.0040511,0.0038881,0.0036292,0.0034459,0.0032647,0.0028598,0.0026946,0.0025253,0.0023546,0.0021935,0.0020364,0.0018839,0.0017581,0.0016381,0.0015247,0.0014188,0.00132,0.0012284,0.0011443,0.0010656,0.00099225,0.00092394,0.00086041,0.00080137,0.00074646,0.0006953,0.00064766,0.00060332,0.00056204,0.00052362,0.00048784,0.00045451,0.00042348,0.00039457,0.00036765,0.00034257,0.00031922,0
0.015558,0.015558,0.014719,0.014482,0.014278,0.013921,0.013702,0.013347,0.01302,0.012611,0.012241,0.011331,0.011281,0.01159,0.011412,0.011081,0.011127,0.010987,0.010454,0.0105,0.010383,0.01025,0.010139,0.010003,0.0098672,0.0097892,0.0096913,0.0095958,0.0095054,0.0094171,0.0093355,0.0092617,0.0091878,0.0091172,0.0090498,0.0089856,0.0089247,0.0088665,0.0088105,0.0087569,0.0087056,0.0086565,0.0086095,0.0085644,0.0085211,0.0084796,0.0084397,0.0084015,0.0083648,0.0083295,0
